Title,Company,Content_0,Content_1,Content_2,Link,Location,label,platform
Senior Data Scientist (다변량 시계열)_5년 이상,알티엠,"주요업무
AI 기술을 활용하여 제조 도메인에서 가치 창출을 추구하는 직무입니다. 이 포지션은 인공지능을 기반으로 한 제조 공정 문제를 해결하고, 이러한 문제 해결을 통해 일반화된 솔루션을 개발하는 역할을 수행합니다. 이 업무는 제조 분야에서 혁신적인 기술을 적용하여 생산성을 향상시키고 비즈니스 성과를 최적화하는데 주력합니다.

- 다변량 시계열 데이터 전처리 및 분석: 여러 센서로부터 수집된 다변량 시계열 데이터를 수집하고, 필요한 전처리 작업을 수행하며, 분석을 통해 복잡한 상관관계와 패턴을 파악합니다.
- 이상 탐지: ML 및 DL 모델을 활용하여 이상을 탐지하고, 이상의 원인을 설명할 수 있는 모델을 개발합니다.
- 가상 계측: 다변량 데이터의 상호작용을 고려하여 공정 결과를 예측하는 모델을 개발합니다.
- 예지 보전 및 잔여수명 예측: 장비의 고장을 예측하고 잔여수명을 평가합니다. 고장 예측 결과를 기반으로 유지보수 전략을 개발하여 시스템 가용성을 높입니다.","자격요건
- 데이터 과학, 컴퓨터 공학, 산업공학, 수학, 전자공학 등 관련된 분야의 석사 또는 박사 학위
- 다변량 시계열 데이터 분석 및 모델링 경력 (2년 이상)
- 프로그래밍 언어 (Python, Matlab, R, Java, C++ 등) 사용 능력
- Tensorflow, Keras, Pytorch 등의 딥러닝 프레임워크를 이용한 모델 구축 경험
- 프로젝트 및 프로덕트 관리 및 리더십 능력
- 타팀과의 커뮤니케인션 및 협업 능력","우대사항
- 반도체 등 제조 공정에 대한 경험 및 이해
- 개념 및 고려 사항을 전달할 수 있는 의사소통 능력
- 정보 및 분석 결과를 효과적으로 전달하기 위한 자료 작성 능력",https://www.wanted.co.kr/wd/176470,서울 강남구,데이터 분석가,wanted
[Coupang] Senior Data Analyst (Core CX),쿠팡,"주요업무
· 가설 검증 : 가설을 세우고 기회에 대해 검증을 실시합니다. 비즈니스 KPI와 고객경험에 긍정적 개선을 불러올 액션들을 제안합니다
· A/B 테스트 : 통계적 엄밀성을 가지고 A/B 분석을 수행하고, 테스트 결과 동인에 대해 분석하는 코호트 연구를 수행합니다. 분석적이며 인사이트를 제공하는 리포팅 관점에서 보다 복잡한 테스트를 구상합니다. 자동화된 데이터 워크플로우 및 대시보드를 개발하여 지속적인 테스트 성능/결과를 모니터링합니다.
· 간결한 스토리 전달 – 테스트 완료 시 시의적절하고 설득력이 있으며 사실에 기반한 테스트 내용을 정리해 데이터와 테스트 결과에 숨겨진 비즈니스 “스토리를” 강력히 전달합니다.
· 결과에 대한 커뮤니케이션 - 성공, 실패, 추세를 파악하고 결과를 조직에 효과적으로 전달합니다. 결과가 긍정적이면 : A/B 테스트 롤아웃 사전/사후의 KPI 개선 사항을 분석합니다. / 결과가 부정적이면 : 동인 분석을 수행하여 다음 프로젝트 이터레이션을 추천합니다","자격요건
· 정량분야의 학사 (STEM, Finance, Economics, Statistics)
· Business Analyst, Data Analyst, FP&A, Data Scientist 등 데이터 분석 기술을 필요로하는 업무 약 3년 이상의 경험
· SQL/HQL 전문지식과 ETL 및 dimensional modeling 경험
· Hadoop, Spark, Presto 등의 빅데이터 기술 활용도
· Excel, Tableau, Power BI와 같은 데이터 시각화 툴 5년 이상 사용 경험
· 분석적이고 디테일에 강하며, 비즈니스 감각이 있으신 분
· 업무의 우선 순위를 효율적으로 정하고, 빠르고 역동적인 환경에서 효과적인 결과를 달성할 수 있는 역량 (멀티테스킹 역량)","우대사항
· 공학 및 비지니스 학위 (석/박사 or MBA)
· 통계 분석을 위한 Python 또는 R/SAS 활용 역량
· Hive, Presto, Airflow
· 기술 분야 석사학위 소지자
· 통계 분야 경험이 많은 분
· 데이터 시각화 (예: Tableau, Qlik, Looker, Power BI)
· A/B 테스팅 경력",https://www.wanted.co.kr/wd/200992,서울 송파구,데이터 분석가,wanted
데이터 분석 엔진 개발 (6년이상),이글루코퍼레이션,"주요업무
• ETL, CEP","자격요건
• 학력 : 초대졸 이상
• 경력 : 6년 이상
• JAVA 활용이 가능한 자
• Open source 활용 프로젝트 경험 보유자
• Data Warehouse 설계, 인프라 구축 등 엔지니어링 경험 보유자
• 해외여행에 결격사유가 없는 자","우대사항
• Kubernetes, Kafka 활용 프로젝트 유경험자
• In-memory / RDB / NoSQL 유경험자
• ETL, CEP 유경험자",https://www.wanted.co.kr/wd/205486,서울 송파구,데이터 분석가,wanted
Data Analyst (Middle),바비톡,"주요업무
[DA 소개]
• 코어 사일로에 참여하여 데이터 분석 업무를 수행합니다.
  • 코어 사일로는 바비톡 목표를 부스팅하는 Growth Loop를 발굴합니다.
  • 바비톡 사용자의 행동을 관찰 (앱 내의 행동 데이터 및 리서치) 하여 사용자의 Engagement (상담신청, 미리결제, 후기 생성 등) 를 상승시킬 수 있는 lever를 찾습니다.각 서비스 사일로가 Data-driven 의사결정을 내릴 수 있도록 정량적 수치와 분석 결과를 제공합니다.

[주요 업무]
• 코어 사일로에서 Data-driven 의사결정을 내릴 수 있도록 정량적 수치와 분석 결과를 제공하고, 구성원들에게 Insight가 전달될 수 있도록 대시보드 및 리포트를 구성합니다.
• 목표로 하는 지표의 성장을 위한 임팩트 있는 가설을 설정하고, 이를 검증하기 위한 A/B 테스트 실험을 설계하며, 결과를 분석하여 전달합니다.
• Product Owner와 함께 서비스 및 전사의 방향을 결정하는 중요한 전략가로서의 역할도 수행합니다.
• 유저들이 경험하는 App/Web의 UX 플로우 및 Funnel 분석하고 Maker들과의 협업을 통해 개선점을 도출합니다.
• Product, Marketing, Corporate Development, Finance 등 다양한 팀과의 협업을 통해 비즈니스 문제를 정의하고, 이를 해결하기 위한 가설을 수립합니다.
• 기본적으로는 사일로의 서비스/제품 분석을 하고 있지만, 더 나아가 전사 차원의 관점에서 제품의 효율성, 비용 및 비즈니스 프로세스 등을 평가하여 제품 간 Cross Activation 영향도, 개선/성장 방향성, 프로젝트 우선순위 등에 대한 솔루션을 제공합니다.

[업무 환경]
• AWS S3와 Glue로 구축한 Data Lake를 활용합니다.
• 데이터 조회 및 가공은 Amazon Athena를 사용합니다.
• Amazon Quicksight와 Amplitude를 사용하여 서비스 주요 지표 및 성과 분석을 공유합니다.
• 핵클을 활용하여 AB 테스트를 진행합니다.","자격요건
• DA 경력 5년 이상 혹은 이에 준하는 실력
• 주제별 데이터 분석, 가설 수립, 성장 실험 등 데이터 분석과 관련한 높은 이해도를 갖춘 분
• Amazon Athena (또는 Trino), Google BigQuery, Amazon Redshift, Snowflake 를 통한 빅데이터 핸들링 역량 (SQL)
• 코호트 분석, A/B 테스트, Funnel 분석 등의 분석 방법론에 대한 이해 & 실무 적용 경험
• 모바일 서비스 데이터 분석 방법(Customer Lifetime Value, Retention, Cohort Analysis 등)에 대한 높은 수준의 이해
• Amplitude, Google Analytics, Firebase 등의 로그분석 툴 사용 경험","우대사항
• Lean Startup 및 Agile 조직 경험이 있으신 분
• 데이터 시각화(Tableau, Amazon Quicksight 등)에 대한 풍부한 경험이 있는 분
• Python, R 등을 활용한 데이터 분석에 대한 이해도가 높으신 분
• Spark 등을 활용한 데이터 적재 및 가공에 대한 이해도가 있으신 분",https://www.wanted.co.kr/wd/197955,서울 강남구,데이터 분석가,wanted
Sr. Data Scientist (Customer Centric Planning),쿠팡,"주요업무
• Contact Center 고객 인입 예측 모델 고도화 (예: 인입량, 고객의 인입 사유)
• VOC 바탕으로 나쁜 고객경험을 제공하는 Low quality 상품 예측 모델링
• 내부 빅데이터 및 메타데이터 활용한 Low quality 상품에 대한 정의
• AI 활용한 신규 프로젝트에 데이터를 통한 문제정의, 데이터 탐색/학습을 통한 모델링
• 데이터 분석을 통한 Insight 제공","자격요건
• 최소 5년 이상의 데이터 과학/공학 또는 통계학 관련 분야 경력
• Machine Learning/ Data modeling / NLP / LLM 관련 프로젝트 경력 보유
• 중급 수준의 Python 또는 R 그리고 SQL 스킬
• 중급 수준의 SQL 스킬
• 어려운 내용을 쉽게 설명할 수 있는 커뮤니케이션 역량","우대사항
• 데이터과학/공학 또는 통계학 관련 석사 학위
• Prompt Engineering, Fine-tuning 경험 있으신 분
• 생성형 AI 프로젝트 경험이 있으신 분
• 영어 회화 Skill 보유",https://www.wanted.co.kr/wd/204711,서울 송파구,데이터 분석가,wanted
[잡플래닛] 데이터 분석가 (5년 이상),브레인커머스,"주요업무
잡플래닛 데이터분석팀은 원활한 프로덕트 설계와 유저 경험을 향상시키기 위한 최적화를 수행하며, 디테일하고 깊이 있는 분석을 주도적으로 진행하여 프로덕트의 발전에 기여합니다.

[주요 업무]
• 주요 KPI를 설정하고, 목표 달성을 위해 가설을 세워 실험을 통해 데이터 기반으로 서비스를 개선합니다.
• 데이터 분석을 통해 서비스의 방향을 설정하고 유관부서를 설득합니다.
• 개발자, 프로덕트 팀과 긴밀하게 협업하여 KPI를 추적하고, 시각화하여 팀원들과 공유합니다.
• 서비스 사용 패턴을 파악하기 위한 데이터 로그를 설계하고 관리합니다.","자격요건
• 5년 이상의 데이터 분석 경험이 있는 분
• SQL을 사용해 직접 데이터를 추출하고 정제할 수 있는 분
• Excel, Python, R 를 사용해서 추출된 데이터를 자유롭게 가공하고, 시각화 할 수 있는 분
• 서비스 핵심 지표를 설정하고, 지표 성장을 위해 다양한 가설을 세우고 실험하여 직접 서비스를 개선해보신 분
• 가설 검증을 위한 A/B 테스트를 설계하고 결과를 분석하여 프로덕트에 적용한 경험이 있으신 분
• 멀티 디바이스(모바일 / 앱)의 데이터를 통합하여 분석해본 경험이 있는 분
• 퍼널 분석, 리텐션 분석, 코호트 분석 등 프로덕트 데이터 분석 방법에 대한 이해도가 높으신 분
• GA, Amplitude 등을 이용하여 데이터 로그 설계 및 관리 경험이 있는 분
• 기초 통계학 지식이 있는 분","우대사항
• 신사업 전략 수립, KPI Setting 관리 및 조직 관리를 경험해보신 분
• Amplitude, Braze, Appsflyer 등의 PA, MMP Tool 사용 경험이 있는 분
• GTM 이벤트 설계 및 운영 경험이 있는 분
• 사내 구성원들의 데이터 리터러시 함양에 영향을 주었던 경험이 있는 분

[채용 절차]
- 서류전형 -＞ 1차 실무 인터뷰 -＞ 2차 유관부서 인터뷰 -＞ 3차 경영진 인터뷰
  * 전형 과정에서 필요시, 전형단계 감소 또는 추가 될 수 있습니다.",https://www.wanted.co.kr/wd/106446,서울 강남구,데이터 분석가,wanted
R&D / Data Scientist & Data Analyst,반프,"주요업무
실시간 센서 데이터 수집을 위한 소프트웨어 개발 
센서 데이터 처리 및 분석을 위한 알고리즘 개발 
트럭에 대한 실시간 데이터 수집 및 분석을 위한 소프트웨어 배포","자격요건
석사 학위 또는 3년 이상의 경력자 
한 가지 이상의 프로그래밍 언어 가능자 
응용 프로그램 개발 경험 (Web Application, Android 등) 또는 클라우드 기반 데이터 솔루션 경험자 
Data science 또는 machine learning 경험자 (e.g. Scikit-learn, Pytorch…) 
한국어 소통 가능자","우대사항
두 가지 이상의 프로그래밍 언어 (Python, C/C++, C#, JavaScript...) 
센서에 대한 이해 (e.g. GPS, IMU...) 
센서 데이터 처리 기술 이해 (e.g. FFT...) 
Neural Network 최적화 및 edge devices 배포 경험",https://www.wanted.co.kr/wd/193901,서울 강남구,데이터 분석가,wanted
벤처캐피탈 및 스타트업 분야 데이터 분석가,미라파트너스,"주요업무
* 미라파트너스의 데이터 분석가는? 의사결정자들이 보고 싶은 주요 지표들을 선제적으로 제안하고 관련 데이터를 어떻게 가공할지 어디서 추출해올지 고민하는 역할을 하는 사람을 의미합니다. 

＜스타트업 대상＞

• 경영진에게 필요한 성과 및 경영 지표 기획
• 경영 의사결정에 필요한 인사이트 데이터 기획

＜투자자(VC) 대상＞

• 투자자(VC)에게 필요한 포트폴리오 성과 및 경영 지표 기획
• 투자 의사결정에 필요한 인사이트 데이터 기획","자격요건
• 방향성만으로 업무를 만들어서 선제적으로 실행에 옮길 수 있는 분 
• 시작한 업무는 성공이든 실패든 마무리할 수 있도록 동료들과 명확하게 커뮤니케이션 할 수 있는 분    
• 경영진, 투자자 입장에서 의미있는 인사이트를 제시할 수 있는 경험 및 통찰력
• 개발자와 함께 논의 할 수 있는 개발 지식 (DBMS, SQL 등 데이터 처리 지식)","우대사항
• VC 및 스타트업 경영진 입장에서 아이디어를 낼 수 있는 경영 및 투자 경험 우대",https://www.wanted.co.kr/wd/203276,서울 강남구,데이터 분석가,wanted
데이터 엔지니어 - 헬스케어 데이터 분석 (5년 이상),카카오헬스케어,"주요업무
• 카카오헬스케어 데이터 레이크 및 데이터 웨어하우스 모델링
• 다기관 데이터 소스에서 수집된 임상 및 청구 데이터의 정제
• 클라우드 기반의 배치성 증분 적재 구성","자격요건
• 의료시스템(EMR, HIS, CDW, CDM 등) 개발/운영 경험이 있으신분 
• Enterprise급 RDBMS 의 SQL 활용 능력을 보유하신 분
• 정형/비정형 데이터에 대한 전처리(Data preprocessing) 경험이 있으신 분","우대사항
• 재활, 방사선종양, 진단검사 프로그램 개발/운영 경험이 있으신 분
• Hadoop-Ecosystem과 Apache Airflow를 사용해 보신 분
• 대용량 데이터를 처리해본 경험이 있으신 분
• Spark 활용한 프로젝트 경험이 있으신분",https://www.wanted.co.kr/wd/206399,경기 성남시,데이터 분석가,wanted
Senior Data Analyst (팀 리드),번개장터,"주요업무
• Data Analytics 팀 리드로서 구성원들과 분석 문제를 함께 해결하며 성공 경험 및 Business 성장을 만들어가요.
• 프로덕트 또는 사업적 성공 지표를 구조화 및 도식화하여 새로운 실험 과정에 온보딩하고 결과 분석을 주도해요.
• 리커머스의 양면적 특성을 깊이 이해하고 주어진 문제를 진단하기 위해 계량화를 진행하고, 거시적 관점과 개별 프로덕트 관점에서 해결 방향성을 도출해내요.
• 각 프로젝트에서 Data-driven한 의사결정, OKR 달성 및 플랫폼 Growth를 위해 정량적 수치를 바탕으로한 인사이트를 제공해요.
• 번개케어, 배송, 번개페이 등 번개장터 주요 피쳐와 서비스에 대한 도메인 이해를 기반으로 내/외부 데이터 분석을 통해 J커브 성장을 위한 기회를 발굴하고 전략적 인사이트를 제공해요.","자격요건
• Data Analytics, Business Analytics, 그로스해킹 등 최소 8년 이상 또는 이에 준하는 경험을 보유하신 분
• 팀 리더로서 구성원 육성 및 매니징 경험이 있으신 분
• 프로페셔널한 성향으로 데이터로 통찰을 도출하고 분석 결과를 여러 이해 관계자에게 명확하고 간결하게 커뮤니케이션하는 역량을 지니신 분
• 고객 문제 가설을 검증하여 잠재적 기회를 계량화하고 해결 방안을 도출한 경험이 있으신 분
• 데이터 분석을 통해 전략적 인사이트를 제공하고 Business의 성장을 만들어낸 경험이 있으신 분
• Redash 또는 Tableau 등 BI Tool 활용하여 대시보드 제작 및 인사이트 리포트가 가능하신 분
• SQL, Python 및 기타 통계/분석 툴 사용이 능숙하고, Python 또는 R로 데이터 전처리 및 가공이 가능하신 분","우대사항
• Data-driven Thinking 기반으로 다양하고 복잡한 문제를 해결해본 경험이 있으신 분
• 중고거래, 이커머스에 대한 이해도가 높거나 관심이 많으신 분
• 통계적 사고 기반의 풍부한 A/B 테스트 경험을 보유하신 분
• 성공적으로 프로젝트를 주도한 경험이 있으신 분
• 전사 지표 관리 및 도식화 경험이 있으신 분
• IT/커머스 업계 또는 스타트업 근무 경험을 보유하신 분
• 연관 기술 키워드 : AWS Athena, Redshift, Google Analytics, Tableau, Redash, Jupyter",https://www.wanted.co.kr/wd/204718,서울 서초구,데이터 분석가,wanted
Data Scientist (8년 이상),디플래닉스(Dplanex),"주요업무
•Data Mining / Machine Learning / Deep Learning 기술을 활용한 그룹사 서비스의 확장과 새로운 가치 발굴
•그룹사의 데이터 관리, 활용 프로세스 정립 및 정책 수립 과정 참여
•복잡하고 다양한 대용량 데이터와 비즈니스 상황에 적합한 분석 및 모델링 수행
•데이터로부터 특징 추출 및 모델 학습 등의 파이프라인 설계 및 구축","자격요건
•데이터(비즈니스) 분석 컨설팅 또는 실무 경력이 8년 이상인 분
•데이터 분석 과제를 리딩한 경험이 있는 분
•현황 파악, 문제 정의 및 커뮤니케이션을 통한 데이터 분석 과제 발굴 경험이 있는 분
•클라우드 환경 활용 기술 및 ML / DL 분석 기술을 다룬 경험이 많은 분
•머신러닝 파이프라인을 구축하고 실제 비즈니스 혹은 서비스에 서빙해 본 경험이 있는 분","우대사항
•Linux 등 시스템에 대한 전반적인 이해 및 자유로운 활용이 가능한 분 
•논문에서 소개된 모델을 이해하고 적용 가능한 모델을 개발할 수 있는 분
•그로스해킹 관련 데이터 분석 수행 경험이 있는 분 
•Google Analytics 로그 기반의 데이터 분석 경험이 있는 분",https://www.wanted.co.kr/wd/201390,서울 서초구,데이터 분석가,wanted
"주니어 퍼포먼스 마케터 (광고, 데이터 분석)",운칠기삼,"주요업무
1. Advertise

• 인스타그램, 페이스북, 틱톡, DSP, Apple Search Ads 광고 운영
• 퍼포먼스 광고 소재 기획 및 제작
• 네이버, 구글 SEO 및 오가닉 앱 다운로드 최적화
• 인스타그램, 유투버에서 활동하는 인플루언서, 셀럽 등과의 PPL 컬래버


2. Analysis

• 내부 분석 Tool 및 Excel을 활용한 데이터 분석
• 활동 결과에 따른 리포팅 및 최적화 제안
• 브랜드 컨셉과 타겟에 대한 이해를 바탕으로 한 서비스 전략 수립
• 기획 및 실행, 분석을 통한 전략 개선 및 고도화","자격요건
• 페이스북, 인스타그램, 틱톡 광고 Self-Serving 능력 및 경험
• 인하우스 또는 대행사 경력(최소 1년 이상)
• 서비스 기획/디자인/개발 프로세스에 대한 이해를 바탕으로 프로젝트 진행 경험자
• 유관 부서와의 능동적인 소통 및 협업이 가능하신 분","우대사항
• Appsflyer, GA4, Firebase 툴을 직접 세팅하고 사용해 본 분
• 검색 결과 최적화(SEO) 및 앱 스토어 최적화(ASO) 경험
• 영문 Copy Writing 경험 또는 Native 수준의 영어 Writing 능력
• 미국 및 유럽 동남아 시장을 타겟으로 한 디지털 마케팅 경험 및 성공 사례 보유자 우대
• 해외 시장 타겟 앱 운영 경험(영상&이미지 광고, viral, email, push 등)
• 게임, 영상, 웹툰, 이북 등 인앱결제와 관련된 디지털 콘텐츠 마케팅 경험",https://www.wanted.co.kr/wd/202237,경기 성남시,데이터 분석가,wanted
Data Scientist (전문연구요원 가능),에니아이(Aniai),"주요업무
• 대규모 정형 및 비정형 데이터를 분석합니다. 고객 참여 및 유지를 촉진하기 위한 심층 분석 및 기계 학습 모델을 개발합니다.
• 핵심 비즈니스 측정항목을 설계 및 개발하고, 통찰력 있는 자동화 대시보드와 데이터 시각화를 만들어 이를 추적하고 유용한 비즈니스 지표들을 추출합니다.
• 로봇에서 나온 데이터를 추출하여, 로봇의 상태를 예측하고 수명주기에 대한 정보를 추출합니다
• 센서에서 나온 데이터를 바탕으로 조리의 품질을 판단할 수 있는 모델을 설계하고 검증합니다","자격요건
• 데이터를 분석하여 정량적인 지표를 추출한 경력 3년 이상 가지고 계신 분
• 새로운 유형의 data에 대해, pre-processing 및 deep learning 모델을 설계해본 경력이 있는 분
• 데이터 분석 툴에 익숙하신 분 (Python or matlab)
• 통계 분석에 대한 기본적인 이해를 가지고 계신 분
• Technical Presentation에 능숙하며 뛰어난 의사 소통 역량을 보유한 분","우대사항
• 데이터 및 통계 분석에 관한 연구 경력 혹은 박사학위를 가지고 계신 분
• SQL 또는 그와 유사한 database 경력을 가지고 계신 분
• Deep learning외에 머신러닝 기법에 대해 익숙하신 분 (SVM, LDA 등)
• Digital signal processing에 대한 이해를 가지고 계신 분 (Frequency domain, digital filter 등)
• Data visualization tool (ex. Tableau)에 대한 사용 경험을 가지고 계신 분",https://www.wanted.co.kr/wd/191674,서울 성동구,데이터 분석가,wanted
[100억↑투자] Data Analyst,아임웹,"주요업무
• 다양한 사내의 데이터 수요에 대응하여, 목적에 맞는 적절한 측정 지표를 수립하고 데이터 제공
• SQL과 Python을 사용하여 데이터를 추출하고 전처리하여, 시각화와 분석을 통해 비즈니스와 고객에게 도움이 되는 인사이트 발굴
• 데이터를 통해 전달해야 하는 중요한 정보를 효율적으로 시각화하여, 대시보드를 구축하고 운영(Tableau, Redash)
• 데이터 엔지니어와 협업하여 Data Warehouse와 Data Mart에 적재할 데이터를 모델링하고, 처리하는 프로세스 구현
• 오너십을 가지고 데이터와 근거 기반으로 일하는 문화와 환경을 구축","자격요건
• 이커머스와 SaaS의 주요 지표와 분석 방법론에 대한 높은 이해도 (GMV, MRR, LTV, Cohort, Retention 등)
• 기초통계학 지식 
• 분석과 데이터 전처리 과정에서 필요한 SQL, Python 사용에 능숙하신 분
• 비즈니스적인 관점에서 데이터를 이해하고, 크고 작은 의사결정과 action item 도출까지 논리적이고 분석적으로 사고하실 수 있는 분
• 데이터 비전문가에게도 필요한 내용을 쉽게 이해시키고 전달할 수 있는 커뮤니케이션 능력","우대사항
• Mixpanel, Amplitude와 같은 PA툴 활용 경험
• 데이터 시각화에 대한 전문성과 높은 이해도 및 BI툴 활용 경험 (Tableau, Redash, Superset)
• 데이터 엔지니어링에 대한 기초적인 지식 또는 Airflow DAG 작성 경험
• 병렬 및 분산처리 기반의 라이브러리를 사용한 빅데이터를 분석 경험

아임웹의 데이터 분석가가 일하는 환경
• 아임웹은 Kafka를 활용한 CDC 파이프라인, DataHub로 구축한 데이터 카탈로그, 시각화 도구인 Tableau 등을 활용하고 있어요.
• Apache Spark 기반의 Databricks를 도입하여 아임웹의 방대한 데이터를 다룰 수 있는 클라우드 분석환경이 구축되어 있고, 유저의 행동 데이터를 수집하고 분석하는 데에는 Mixpanel과 GA등의 도구를 사용하고 있어요. 아임웹에서는 유저 로그 데이터와 운영 데이터를 결합해서 분석하거나, 수십만개의 사이트에서 생산되는 대규모의 데이터도 SQL이나 Scalar, Pyspark 등 분석가가 선호하는 언어를 활용해 리소스의 제약 없이 분석을 수행할 수 있어요.

*Data Analyst 포지션은 기술 역량을 확인하기 위한 코딩 테스트를 진행해요.",https://www.wanted.co.kr/wd/110492,서울 강남구,데이터 분석가,wanted
데이터 분석가 (팀장급),하쿠호도제일,"주요업무
- 데이터 비즈니스팀 리드 
- Data 분석 및 Lake 구축 및 운영 경험
- 고객 Segmentation 기획 및 설계
- 비즈니스 문제 해결을 위한 실험 설계
- 데이터 분석 결과를 바탕으로 실질적 액션 제안
- 데이터 기반 사고와 고객 Segmentation에 대한 광고 활성화를 위한 코칭 및 컨설팅","자격요건
ㆍ 학력 : 대졸이상
ㆍ 요구 능력 :
 
-  (필수)데이터 관련 업무를 최소 6년 이상 전담하거나, 그에 준하는 실력이 있으신 분
-  (필수) 광고관련 업종 종사 및 연관 직종 근무 경험이 있으신 분

(선택 및 우대사항)
-  모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)에 대한 높은 이해를 갖추신 분
-  온라인 광고 기술 및 솔루션에 대한 이해도가 높고, 유관 부서와 원활한 커뮤니케이션이 가능하신 분
-  데이터 분석 및 인사이트 도출에 능숙하고, 데이터 기반 플랫폼 기획 및 설계가 가능하신 분
-  Python 등 기초적 개발 언어 지식 및 SQL 활용한 데이터 분석 능력 보유
-  IT/DT 경험자","우대사항
-  Cloud 관련 프로젝트 전략/구축/운영 경험자
-  Cloud 관련 자격증 소유자(AWS, GCP, Salesforce 등)
-  마이데이터, CDP 관련 기획/구현/운영 업무 경험자
-  분류 분석을 위한 모델링 경험자
-  로그 수준의 데이터 수집/가공부터 분석까지의 전체 프로세스 경험자
-  웹/모바일 어플리케이션 분석 경험자",https://www.wanted.co.kr/wd/200700,서울 마포구,데이터 분석가,wanted
[100억↑투자] 프로덕트 데이터 분석가,아우름플래닛(Liner),"주요업무
- 프로덕트 성장을 위한 데이터 기반의 문제 정의 & 인사이트 도출
- 프로덕트 성장과 사용자 경험 개선을 위한 통계적 실험 설계 & 가설 검증
- 데이터 기반으로 핵심 지표 설계 및 모니터링
- 데이터 로그 설계 및 관리","자격요건
- 3년 이상 프로덕트 데이터 분석 업무 경험이 있으신 분
- 통계학 기반의 분석/실험 인사이트로 프로덕트 성장을 이끌어낸 경험이 있으신 분
- SQL, Python, R 등을 이용한 데이터 전처리, 분석, 모델링 능력을 갖추신 분
- 다양한 직군 동료들과의 협업 및 데이터 스토리텔링 경험이 풍부하신 분","우대사항
- 데이터 마트 구축 혹은 데이터 파이프라인 설계 경험이 있으신 분
- 효율적인 데이터 분석을 위한 방법을 제안하고 실제로 적용해보신 분
- 분석 업무에 대한 자신만의 강점/노하우를 갖고 계신 분
- 데이터 조직의 확장을 경험한 적이 있으신 분
- 건강한 프로덕트는 무엇인지에 대한 명확한 가치관을 보유하고 계신 분
- 머신러닝 알고리즘을 활용한 모델링 역량이 있으신 분
- 개인화 AI 에이전트에 관심 또는 호기심이 많으신 분",https://www.wanted.co.kr/wd/85810,서울 마포구,데이터 분석가,wanted
마케팅 데이터분석 (브랜드엑셀러레이팅사업부/데이터분석팀),테크랩스,"주요업무
[브랜드 엑셀러레이팅 사업부]
ㆍ고관여 제품이나 서비스의 마케팅 전략과 실행능력을 특히 병의원에 특화된 그로스 마케팅 전문 사업부 입니다.
ㆍ많은 파트너 병의원을 연간 최대 1,000% 넘게 성장을 시키며 병원 브랜드 부스터, 병원 마케팅 사관학교로 불리고 있습니다.
ㆍ온/오프라인 광고물, 홈페이지, 블로그, 유튜브 영상 콘텐츠, SNS 콘텐츠 등에 대해 전략 수립/제작과 차별화된 마케팅을 제공합니다.

[담당업무]
• 서비스의 핵심 지표들을 정의/추적/시각화
• 서비스 이용 패턴 분석을 위해 데이터를 설계 및 관리
• 각종 리포트 설계 및 개발
• 비지니스에 필요한 데이터를 추출 가공, 사업적 지표 시각화
• 전사 서비스 및 다양한 이슈에 대한 데이터 분석 및 인사이트 도출","자격요건
• 데이터 분석 유관 경력 2년 이상 보유하신 분
• Excel 활용 능력이 뛰어나신 분(필수)
• 정확하고 유의미한 데이터 분석 결과를 도출하기 위한 수학적/통계적 지식을 보유하신 분
• 코호트 분석, A/B 테스트, 퍼널 분석 등의 분석 방법론에 대한 이해와 경험이 있으신 분
• 분석 결과를 타 팀이 이해하기 쉽도록 다양한 도구(BI Tools)를 사용하여 시각화 하는 능력을 보유하신 분
※ 포트폴리오는 필수는 아니며, 이력서에 직무 관련 내용이 상세할 경우, 별도 제출 불필요","우대사항
• (SQL, Python, R 등을 이용한)데이터 추출/가공 경험이 있으신 분
• Google Analytics/GA4, Firebase, Bigquery 등의 툴 사용 경험이 있으신 분
• 데이터 분석 관련 자격증 보유하신 분
• 배우고자 하는 열정과 Fellowship이 있으신 분",https://www.wanted.co.kr/wd/147269,서울 강남구,데이터 분석가,wanted
